compound,rmsc,reuc,rpcc,rscc
C105384,0.9163942232946656,0.9212935566097452,0.9532808608611943,0.9882516308703932
C105395,0.9221358406493804,0.9264046422941372,0.957619412256664,0.9963361631481183
C105408,0.9531123374464819,0.954699005886035,0.974635975189179,0.9855480164816366
C10541567,0.9597199408149756,0.9608971912463449,0.9775739062778377,0.9902234332721165
C10541692,0.6558764617440035,0.7244927843528328,0.7794308350152116,0.9894371926133908
C105420,0.9108891499957841,0.916430902211368,0.9517310237485429,0.9924463902764935
C10543121,0.7985250382366632,0.8245413613622304,0.8693886279275459,0.978831784370249
C105431,0.8879326141244603,0.8965421935655458,0.9386920326766689,0.9616020265923022
C10543574,0.8759172604032143,0.8863747590958451,0.9311550967620629,0.9935748386741394
C105442,0.8690414306599129,0.8806288510707979,0.9273964852239658,0.9841906865862243
C105453,0.9662444440996621,0.9670755951557921,0.9817520816085257,0.9934314830212985
C105464,0.9575122691538869,0.9588197626994875,0.9772788456760751,0.9957144617518783
C10546653,0.7407852803257099,0.7820917758823008,0.8449554739367221,0.9802926875102812
C105500,0.9672155390832748,0.9680001762064938,0.9825886351675731,0.9961481203911913
C10551583,0.9478851466090428,0.9498370772281663,0.96912530757912,0.9968246512210026
C105533,0.9438363928071339,0.9460960372197869,0.969896373617222,0.9949531940478147
C105544,0.9528893655182709,0.9544908724777756,0.9748663760044327,0.9931762893234711
C105566,0.9541910210778459,0.9557068430826211,0.9749322694591407,0.9931274192321484
C10557445,0.9351764353750633,0.9381658782680256,0.9649536491219182,0.9944703261965617
C105577,0.9557997825842488,0.9572128406694105,0.9761067366059638,0.9965080394069397
C105588,0.966899467973576,0.9676991013921122,0.9825138878153965,0.99201050974138
C105602,0.8662264213753202,0.8782913961187317,0.9262762263215297,0.9892708533886018
C105668,0.953244857083331,0.9548227379676315,0.9752654434884335,0.9904929936931058
C105679,0.922187489406443,0.9264508037425848,0.9565734283054604,0.9857147723938581
C105680,0.9523556953969773,0.9539929870329914,0.9744175673771232,0.9926558000679738
C10574364,0.9410657592664702,0.9435483320284336,0.9684229262682371,0.9952082625895248
C10574375,0.9695866039940542,0.9702631570163491,0.9838420041863645,0.9918313481974332
C105759,0.9644865802295245,0.9654052375089093,0.9804320812165208,0.9942480746005401
C105760,0.9707798956603636,0.9714050085010931,0.9843170360075627,0.9900772220737918
C105793,0.9364766932901444,0.9393503892754516,0.9660596027695549,0.9977295897165136
C105839,0.7661598841562404,0.8003913525999918,0.8575170802097626,0.9938883519375028
C105851,0.9788126330441161,0.9791434629279415,0.9886562586473485,0.9927449584380514
C105862,0.9616679671590875,0.9627357875927923,0.9791009815037404,0.9925063492372782
C105909124,0.9697334437537142,0.9704035598397616,0.9833145425178738,0.9923518125341227
C105919,0.9476519180933615,0.9496209895862251,0.9714474403767699,0.9922317501584124
C10595069,0.9501391804758658,0.9519291576346022,0.9713593241732732,0.9952292592144317
C10595092,0.7816977043021102,0.8118684779674126,0.8747017752037444,0.9937304723669157
C105953,0.9553752228803575,0.95681506330721,0.9761039983534461,0.9955487179554435
C10599709,0.9366999649886109,0.9395540037619141,0.9651484913951872,0.9968912183498353
C106003,0.9655650490004414,0.9664295157834213,0.9811990741119931,0.9960230480236012
C106025,0.9430790847274121,0.9453986699122265,0.9695352492215367,0.9954905775055484
C10606470,0.9283271348779863,0.9319618381211704,0.960419874662623,0.9877837225476238
C106183,0.9652294997340204,0.9661106555801715,0.9815831999521333,0.9945196227180083
C106194,0.97026072047469,0.9709079700107065,0.9843255315281738,0.9958432335319467
C106218,0.9375800160225818,0.9403571973531739,0.9663137695636337,0.9840845317156467
C106230,0.9528151722249134,0.9544216313844638,0.974490668942547,0.9911288915027613
C106241,0.9513324794593244,0.9530394436408784,0.9735767300438732,0.9635036595049138
C106252,0.9342725781220915,0.937343755701555,0.9634853873794448,0.9825146220941016
C106309,0.9566460615382019,0.9580064576078392,0.9769323789724793,0.9971749693760966
C106310,0.9382803043380695,0.9409970393570718,0.967032311630577,0.9903721106829738
C106321,0.9552800087506179,0.9567258887901,0.9761304288096062,0.9962447114982872
C106332,0.9563747530063812,0.9577519269655541,0.9767379580635118,0.9965798509143327
C106354,0.9533247065476433,0.9548973038389031,0.975237317311089,0.9949968993883462
C106365,0.9795082913399418,0.9798179300005151,0.9891603934414441,0.9968542510174554
C106376,0.7917457299948105,0.8194047495021836,0.8838411419360477,0.9438198574419363
C106401,0.5717418811348929,0.6721660175960215,0.727457296110517,0.9893170856461295
C106412,0.717844292843871,0.7659981657241087,0.8342668196002653,0.9923812571969451
C106423,0.946088238674523,0.9481740814939918,0.9704660467552836,0.9937760631056628
C106445,0.9139023999323704,0.9190879567694141,0.9510089583846185,0.9899223321980598
C106456,0.8965826949278228,0.9039638026041442,0.9402831761968723,0.9832009716836156
C106467,0.7877819563641589,0.8164209257480726,0.8818357235281594,0.998817445751006
C106478,0.6020266367123042,0.6905159408217942,0.7501657135523707,0.9889303024693601
C106489,0.7625691877876561,0.7977688966292455,0.8629066215352359,0.992163958448169
C106490,0.8108163831602451,0.833963576256052,0.8873515988248128,0.9904368193933524
C106503,0.9211271469611597,0.9255037775633124,0.9556106874468728,0.9952249752404477
