compound,rmsc,reuc,rpcc,rscc
C103242,0.9938883319525137,0.9939162043109299,0.9967659855010044,0.9916543515920119
C103264,0.975170707367249,0.9756236911616886,0.9862042934545229,0.9981492213153607
C103297,0.9967059824942519,0.99671409812593,0.9982244391348892,0.9982180270149852
C103300,0.9937175974485047,0.993747044662084,0.9965860365444913,0.9931404929876976
C103322,0.9965018749161806,0.996511025893996,0.9981030350681257,0.9914692166538573
C103333,0.9408220856613788,0.943324742224246,0.9673213535180553,0.9989561947968778
C10334266,0.9811651976102007,0.9814271439463025,0.9899392371955482,0.9944956819265948
C103366,0.9917090619740684,0.991760262789683,0.9951269617086581,0.9969909059466765
C103377,0.9805846370648617,0.9808628478333891,0.9892380243462096,0.9809222209065422
C103413,0.9613699669856124,0.9624541926991391,0.9784354535074791,0.9769738893987148
C103435,0.9872115414581737,0.9873329056049892,0.9929748590027931,0.9801342031433669
C103457,0.9978628104030175,0.9978662299965209,0.9988342299001376,0.9981924057966015
C103491,0.9966395422061498,0.9966479880573356,0.9981760078847389,0.9879741771828406
C103504,0.9979968876562749,0.9979998919849777,0.9989265503641052,0.9876302063914305
C10352440,0.9736201539455632,0.9741308322124916,0.984359902336244,0.9953066257423648
C103526,0.9927932676149033,0.9928319877225317,0.9960476100088622,0.9947539084119523
C103537,0.9810124992181296,0.9812786766767203,0.989411080777797,0.9937824747336402
C10353863,0.9891068077816111,0.9891950028913142,0.9940788203217908,0.993573712269084
C103548,0.9926246379715077,0.9926651856261689,0.9957018672469505,0.9951899071708833
C103606,0.9921401558019538,0.9921861870275271,0.9956407064116504,0.9876230361450116
C103617,0.9926053576422385,0.9926461169181494,0.9956595217789773,0.9985327240153977
C103639,0.9957597529635924,0.9957731902418616,0.9977279659110514,0.9978500931363861
C103640,0.992864143917508,0.9929021083970395,0.9960541910621841,0.9960297946502878
C10364940,0.9898589861884837,0.9899354695750432,0.9943709524904102,0.9989482797966173
C103651,0.9929180702759571,0.9929554647930173,0.9961410022896834,0.9985198097027467
C103673,0.9956563310688847,0.9956704306142867,0.9975662851469104,0.9990277374434501
C103695,0.99040737839885,0.9904758445740108,0.994553767421785,0.9969746884867986
C103719,0.9566459361659672,0.9580063399657963,0.9763777935050041,0.9454304075780154
C103720,0.9840059683836238,0.9841952993176677,0.9909838968480804,0.9921705124693337
C103731,0.9971915636868371,0.9971974653584068,0.9984588057634325,0.9988081877581578
C10373781,0.9698970027479977,0.9705599843111318,0.983868651471962,0.993468510496064
C10374808,0.9762238337509782,0.9766395646248115,0.9870233115891393,0.9958373652463944
C10375969,0.9789879850917228,0.9793134084159478,0.9887726827835469,0.9936364621363398
C103796992,0.9921770224107006,0.9922226242231084,0.9956227442477008,0.9937240037816633
C103797,0.9969388044732765,0.9969458147753617,0.9983299172534539,0.9947805020259176
C103811,0.9931658660486293,0.9932006966451882,0.9962249304302121,0.9962972041847107
C103822,0.9965543879480697,0.9965632666309949,0.9981277854927499,0.9971403788857882
C103844,0.986693288578571,0.9868246324022116,0.9923214264388203,0.9986492411754629
C103902,0.9735547252231004,0.9740679123904075,0.9838460990724284,0.996467360108998
C103935,0.9648556594487978,0.9657555913140238,0.980662354083888,0.9974804775193007
C103957,0.973245134838172,0.9737702749503557,0.9852228428187395,0.9978356584017412
C10397305,0.9550698315974531,0.9565290866769178,0.9726959584093448,0.9980220308491091
C10401113,0.9919042590029389,0.9919530852096186,0.9955919135739221,0.9911584187911041
C10403471,0.9512739114860476,0.9529849058408504,0.9706097034239375,0.9966348512197286
C10405842,0.9950555574708508,0.9950738178435492,0.9973766728678749,0.9942153502104233
C10405853,0.9914184107007656,0.9914732510781178,0.9954677969986292,0.996794404097626
C10409548,0.9794160938453466,0.9797285014058372,0.9883854107854407,0.9981766172025208
C104096,0.9603346061271569,0.9614767702511972,0.9777299962427727,0.9905087669237111
C104132,0.9929506625381455,0.9929877146564534,0.9960166794043648,0.9977473028669367
C10415879,0.979242381444081,0.9795600388962791,0.9884828224479659,0.9976253978109668
C104201,0.9937685959623274,0.9937975682562229,0.9965119102793898,0.996018163000479
C10420890,0.9900528979269374,0.9901264961262325,0.9944169123840598,0.9985130109901309
C104212,0.987862926290982,0.9879723006822688,0.9931436347402065,0.9855354710797561
C104222346,0.9157311392211824,0.9207058981839211,0.9498081974923824,0.9926089270411032
C10422352,0.9971401553696959,0.9971462748168503,0.9984716189322053,0.9987255963370475
C10430974,0.9865752044531207,0.9867088766873211,0.9929660592555657,0.9911679299065788
C104326945,0.9664070575938138,0.9672303289359321,0.9809989488768445,0.9972370923386094
C10443659,0.9520011623789002,0.9536624368671639,0.9722385193026604,0.9917467434115982
C104438,0.9970973876934976,0.9971036913120949,0.9984803238744026,0.9822869104687845
C104450,0.9915984517861477,0.9916510230473461,0.995388990017475,0.9969423279487473
C104451709,0.864995930001342,0.8772723584277484,0.920522080288061,0.9938443786729478
C104461,0.9779635946693498,0.9783212211318927,0.9869259687156892,0.9878578307072405
C104472,0.938104060283032,0.9408359485593191,0.9641997014359859,0.9880517080250175
C104518,0.9930941872083249,0.9931297501540156,0.9962575608104707,0.9985162026584806
C104529,0.9973105952535566,0.9973160077946395,0.9985168491104931,0.9993621193652111
C104530,0.9670453035198894,0.9678380004707459,0.981380512357769,0.9973422736894486
C104534965,0.8476144802850792,0.8630507706342241,0.9135069052549993,0.9959246741912721
C104574,0.9803751173438662,0.9806593161574262,0.9892505786061832,0.9802949120291139
C10458147,0.9809382397015886,0.9812064868767639,0.9898534724623366,0.9988140980122284
C104585,0.9921910837324438,0.9922365222887419,0.9957679038001089,0.9972988784288184
C104610,0.9950597716266955,0.9950780009497638,0.9973879418909914,0.9952018138643748
C10463204,0.9366829170953802,0.9395384545368932,0.9603978728630223,0.9969976731829036
C104632,0.9920440397572692,0.9920911999185887,0.9955107749740493,0.9980979582690535
C1046566,0.987942101272705,0.9880500603944284,0.9929194760741302,0.9978128794263201
C104665,0.9952802307942858,0.9952968724880942,0.9974678863934828,0.9937505203908917
C104712,0.9845265938188321,0.9847038754977986,0.9910426003325713,0.9952098871833764
C104723,0.9831171505450058,0.9833279547311959,0.9909286605473191,0.9965993510992563
C10472976,0.9916799547218295,0.991731514429813,0.9954176969920319,0.9849812200248288
C104756,0.995634272149591,0.9956485150040802,0.9976389450468797,0.9967734335156837
C104767,0.9926062818460831,0.9926470309654248,0.9960734200439798,0.9948883410706542
C10478010,0.934047517816115,0.9371392095746145,0.9620260385385658,0.9913589074620399
C10478032,0.9825687939982429,0.982793413029912,0.9902943208014762,0.9935578807696875
C10478043,0.9889567543033067,0.9890473846739883,0.993914484198301,0.9904745794435947
C10478065,0.9884839286549005,0.9885824474809031,0.993722301301238,0.9914025326127237
C104789,0.9842075208262389,0.9843921406909574,0.9912437749312376,0.9967647091225693
C10479251,0.9986744700774516,0.9986757863955051,0.9992659863682628,0.9983947901705231
C104825,0.9895100301626002,0.989591844133755,0.9941685528950714,0.9971615083485499
C104836,0.9905140406945677,0.990580998667204,0.9947365246752966,0.9976447926998757
C10484090,0.9911375112116868,0.9911959869009048,0.9948411434163698,0.9971229939891337
C10484352,0.9952321545397319,0.9952491363116007,0.9975256908686485,0.9894029352481968
C104857887,0.9798744337729508,0.9801731959872069,0.9891503076682837,0.9973370120738179
